material_deviation_avg,equipment_idle_ratio,days_elapsed_pct,budget_size,project_type_encoded,overrun_binary
-0.009571957511047557,0.06705426999363957,0.19380179807419418,109.29845399101161,0,0
0.03708502122723825,0.3373425781481131,0.3035654073846104,179.92493226545224,1,1
0.3102820007194048,0.06163751556213369,0.28803828705495427,213.8026869748709,0,1
0.18185129212232304,0.2669105924136806,0.9387771050529122,46.050634958560835,0,1
-0.05,0.014681933127792124,0.3601051894276017,45.79787080371396,1,0
0.1783351144910631,0.09291290127017372,0.20830766585548924,257.92206664250045,1,0
0.050685189525063026,0.16208459011388984,0.5637281625425943,151.01741304346163,1,0
-0.0018459600550725652,0.05558771864927384,0.8292638370878821,96.18677493136383,0,0
0.2301017319913562,0.3628731421368042,0.6763513202695238,131.45562476962863,1,1
0.30557991404927115,0.32618555306964203,0.3516697757651328,87.89623530847801,0,1
0.2876304214409157,0.5516768599767246,0.5773737358227367,136.9571011414352,0,1
-0.031059154180074933,0.10991865606237472,0.7076275780703477,68.79607148466475,1,0
0.06434177234678137,0.21718481039517945,0.7188888185125809,111.61371621545356,0,0
0.1796274176526415,0.07822097883115157,0.6665576870030355,26.884856150653473,0,0
0.29559812288202464,0.1767688055025618,0.8401888610592753,51.9235562131234,1,1
0.033748637187847805,0.5954379734962468,0.8395896395924887,52.37299304549721,0,0
0.08658138420051292,0.39717268660938093,0.5920960754959528,66.71888013981722,2,1
-0.05,0.1055672064555032,0.4653779137445304,42.89646390913323,1,0
-0.05,0.031185910555505757,0.6453347512303348,58.74259481287474,2,0
0.26625464803095567,0.027957961979081927,0.7954802011648936,26.80179197664117,0,1
0.3641232051427481,0.36797659433535934,0.10480428911500703,139.62501727532134,1,1
0.10703817811553991,0.159129571300425,0.9431974576626234,84.26690356303916,0,1
0.30063592162056435,0.7380869638355531,0.25545970647981936,23.007814377739358,1,1
0.18509448450857413,0.24369917696780016,0.4997116378109797,46.16103627421945,0,1
0.003878444171077633,0.17097774059130702,0.8412252746164367,117.83450523658072,0,1
0.1850512089915145,0.08072398199878913,0.29128433918756946,58.298854389141844,2,1
0.39684658196387446,0.4477791997522805,0.5052759403153257,51.54456802075097,0,1
0.11355131296020872,0.19735165471552502,0.2126948531540023,84.8025708014813,0,0
0.4016358580465211,0.26147296955370153,0.43581487657996365,118.4958605790358,0,1
-0.05,0.2791904822094437,0.2505651365740521,28.528912147397797,1,0
0.2679424507875403,0.24924642287697085,0.4090835864554835,139.78461657985665,0,1
0.13566847228287082,0.38880045320267814,0.4174445842738137,47.45421610357669,0,1
0.06617867691614385,0.08983097773481848,0.9441951711585828,88.73528620754026,0,0
0.1365169397763904,0.2393537041475697,0.9455910749082064,87.5021957598322,1,1
-0.05,0.20045204994057464,0.19756833686152056,59.04778937264214,1,0
0.08045906018924785,0.40099694375353145,0.7170734624290951,39.68892585630025,0,1
0.18428026287211435,0.4674355152035755,0.14398365771873597,71.62547175899196,0,1
0.3860209280534729,0.12791579245418194,0.12566321303661035,330.38685219625125,0,1
0.026711360710743468,0.40373494198452503,0.18953381010821968,30.285225175753563,0,0
-0.025528848520773778,0.08948655761560051,0.9206628084567439,348.5739543472651,0,0
0.029683732154783427,0.24781566399063273,0.8997340157104927,73.12885800029986,0,0
0.2847723811863733,0.26449203451846,0.2648386472385784,92.60074006389608,1,1
0.17917519973874318,0.4549932251283338,0.2374214852206548,37.736634155421925,2,1
0.024643163321933018,0.38950793387251037,0.30445482353855496,48.5689513996081,0,0
0.2123881379604041,0.09718177285658083,0.5382149449638708,60.19999564481967,1,1
0.13747395888264727,0.3828986050331805,0.5842489372300984,38.9954129793274,1,1
0.29435609829592,0.297838427885603,0.2883544158735303,76.16222722667978,1,1
-0.0063695568979234285,0.5903979088514874,0.7431293698764534,65.00000108283149,2,1
0.06102081361240172,0.17609833187507087,0.36312019399225315,395.6875615864856,0,0
0.049420532436211626,0.2144134952920709,0.8838116266999988,35.41801721205506,0,1
-0.05,0.6204682337798468,0.6582143004882209,97.72451154429316,1,1
0.1733016498716237,0.48723314496000425,0.4708985151580699,109.75789938315812,0,1
0.16698994899238007,0.09620692451496077,0.7714252014474186,38.234703090408644,0,1
0.12092042219564296,0.24965580347196684,0.795227432139665,155.93854640907344,0,1
0.07777431599247356,0.34123779909224605,0.3469093647676021,65.45339676896457,0,1
-0.05,0.4009150563139554,0.3887573622606717,12.256890623610484,1,0
0.044283841902235374,0.11793590761943248,0.8955618806693129,152.60909077993085,0,0
0.05831138702518149,0.5572754113921149,0.24002988260878114,36.83495626153301,0,0
-0.02440990845989141,0.06294278801876782,0.13582785441849407,38.93057933979596,0,0
0.09096857190011835,0.12295220654768162,0.48594702421811675,156.07265973006145,0,0
0.1927291542266169,0.5302969759506505,0.7810284152070845,68.18815122591587,2,1
0.4595134622178954,0.2709993961105075,0.7559178903641339,187.58230712821336,0,1
0.15142400630973102,0.27708902751884185,0.8816010345759077,237.0172388591664,2,1
0.16635907033009759,0.301184192228817,0.5532205647136842,53.73460630922662,1,1
0.1065997351620899,0.14014940155761468,0.1850549708315533,169.79808515697178,1,0
-0.05,0.07373378490111673,0.6003856281856136,49.187098272968825,0,0
0.11522750241914095,0.32915651051709327,0.7616362722002298,537.2656869528962,0,1
0.13084143778938476,0.359768584824016,0.17932890222935244,51.70913179467691,2,1
0.5633835802473515,0.30977747327024047,0.2467587909329513,204.56176367995735,2,1
0.08537502633939795,0.18035041428788406,0.11044706198232027,176.80227551934715,0,0
0.17427852162005025,0.11049325801614986,0.6046046925297888,115.91651777779734,0,0
0.1137518814530562,0.2268526189451653,0.8537242331540187,52.64469484719166,0,1
-0.05,0.6389059701703222,0.6700638186017845,79.74882487501587,2,1
0.32570810661270366,0.24313915351568324,0.9347340744523347,16.07281779842657,0,1
0.2553479458836193,0.21596804604807857,0.15357860462479733,107.72008216479729,1,0
0.2623857504677484,0.24855717435847977,0.8675509223787717,119.06770308560507,1,1
-0.043689741863052994,0.23747045971287373,0.7919580442786786,100.16306773717338,1,0
0.37250297596849785,0.5319284493276698,0.36710529242457923,8.34243435581674,1,1
-0.05,0.39043892434622446,0.927497569061664,32.703785768143085,0,1
0.22563427688404863,0.16973758904288572,0.3447470859457028,49.4779548456841,2,1
0.5142820126457961,0.204026175015018,0.8559090152539857,113.67314106975523,1,1
-0.05,0.25492632671059895,0.848636290513061,113.46235688548677,1,0
0.018066408671501055,0.28906082696293733,0.7440089741125265,78.5567243030199,0,0
0.13793724571577543,0.14078969013769074,0.5789499027409241,149.63461602021275,1,1
0.029374382259084147,0.18846863488275697,0.20200233717435484,39.60700908751202,0,0
-0.05,0.5651992012277928,0.5521759743220235,146.67041644021373,0,0
0.13234133546508492,0.5441384134079766,0.4032768173066944,131.60350915824526,1,1
-0.05,0.20749581324893812,0.7733844781820489,121.75901279303261,1,0
0.2052466375143327,0.1937947313120766,0.7444098255223182,77.81760221403276,1,1
-0.04549636216208455,0.39173659785710696,0.8740206312667144,389.39531434953045,0,0
0.39898819290315707,0.0549042835324885,0.1126056380669517,133.56076606448585,1,1
-0.020985592620522686,0.513200034727355,0.7877377342995892,41.484974830265955,0,1
0.06202892708297839,0.16801384883050952,0.8976927451559684,109.79822691048297,1,0
0.26643309912654056,0.34984513829632496,0.7709053817419276,164.34809380565673,0,1
-0.05,0.06470899156806993,0.2106652908898117,56.233525650354174,1,0
0.1609427882287433,0.3992098512519557,0.1690872391147546,215.1677158060315,1,0
0.355285695770837,0.3602074853627584,0.1177184538365457,122.19607962236275,0,1
-0.05,0.3368158164406375,0.6344334419538603,13.818625137712313,0,0
0.15323409453581477,0.12566751557557146,0.6352217540809042,114.40417601079707,1,1
0.16677890296471623,0.18674564305294103,0.9388766570854804,65.05133168544172,1,1
0.2607281169199158,0.3090542956810058,0.4383366979884814,138.34407119319204,1,1
-0.05,0.16110471655100672,0.3821203421628723,191.59272061523984,1,0
-0.05,0.15601939383489905,0.6307611881067335,105.22802242706037,0,0
0.21394948181104156,0.4891720840330514,0.8017673716314548,341.1089020522588,0,1
0.17345724118197348,0.0405952160464261,0.8962578570945515,78.02540605816553,0,1
0.16508871306225778,0.5013100171730703,0.7826555412521827,148.39153071382032,0,1
0.18236067770945563,0.125480123667906,0.46267288352343405,171.3921248216212,1,1
-0.002404449884128343,0.37832624698778555,0.6396771000152545,83.27290489448123,0,0
0.16180566548898062,0.32221290371486117,0.8278544277086994,167.8413933688583,2,1
0.1727530451937626,0.12136225357209524,0.5170182350649786,55.9389887535919,1,0
-0.008583255244746207,0.16476671994108208,0.2841836471495838,64.19627998017344,2,1
0.45583941200605615,0.42106902306580285,0.244264923785692,31.5006773171117,2,1
0.20528992576412175,0.22306564310409913,0.10013408289134823,109.1941284504061,0,0
-0.05,0.7475416808203147,0.7105022957340916,116.76943396998954,1,1
0.23817964955408932,0.17653263115212867,0.19443262751909193,231.22945445912808,0,1
-0.05,0.16939987569774237,0.3072632347415494,169.51001379036998,0,0
0.26167522867364135,0.10123676310915995,0.3531948817943743,71.6765441048942,1,1
0.3285472042213327,0.15521976788527783,0.5763228811162531,35.07386443523522,0,1
-0.02772281730330789,0.2516719879928031,0.43826368570140384,127.26611934385501,2,1
0.2934077032639779,0.6988438963940432,0.6734728932196875,218.8972710789043,1,1
0.1943005668485697,0.16287619472878653,0.14729286042939732,164.70367974537564,1,0
0.2679708287990082,0.03586107451957101,0.20534831512477353,214.3439611686162,0,1
0.4614227368777105,0.18689261626561332,0.5243297780032767,75.9813849215024,1,1
0.0758301391194833,0.28021975907890234,0.38642006966980535,61.97337302503794,0,0
-0.015672509584348127,0.5039853388745347,0.35144135833865575,49.922855213787145,1,0
-0.0401125973325942,0.2905356993774629,0.15697386718189432,86.08049326526279,0,0
-0.026845851293778894,0.21370325400439458,0.8613612985358012,84.53176350727101,1,1
0.10612169230546124,0.17420404077010232,0.6880457982062931,106.20191098248392,0,0
0.18140735546699588,0.39919600736253635,0.203375433296702,81.17132418559211,0,1
0.1698043438794034,0.2659319496638474,0.15528906407656953,80.8906155096175,0,0
0.26889298482648427,0.4020401338219225,0.9286416534165566,48.35863297283025,0,0
0.12234034053802326,0.1054043592980552,0.6789966678735792,191.19526025355702,1,0
0.381636133888317,0.18962207868009487,0.4548376604296803,95.69963168356973,0,1
0.0723617700171679,0.3548328182831716,0.6964713846424171,78.29195505504165,0,1
0.6096304499861314,0.07851743073924757,0.7428820185081352,49.504154601727485,1,1
0.2326201225977011,0.12350488995470801,0.7629678720304623,31.01495512945494,0,1
-0.034288360154930864,0.24137784545030638,0.506195709805099,256.3058233737351,0,0
-0.05,0.4688543103047804,0.46540034440612077,140.2898958732604,1,1
0.20684503474377336,0.5491671814360513,0.1093738716285653,24.5537778409648,0,1
0.07977669864134684,0.13208665662881736,0.8875735478705623,165.75550489782816,0,0
0.24852008893657654,0.29893631402013454,0.6128116966306015,188.29030289825255,0,1
0.20518277242323807,0.5146805029932751,0.27268084661147285,99.43467519404264,0,1
0.1068907957217629,0.40089713682600786,0.8816629065082211,323.27026807079324,1,1
-0.032422869252312886,0.2842255949831302,0.8776921165047519,107.05853208182617,0,0
-0.05,0.31754411011338207,0.9408065397111814,28.97812333764655,1,0
0.0396273086279362,0.13848346987034896,0.8429480786681319,120.55851067370065,0,0
0.274151782978225,0.20097123645401038,0.948116729647055,109.49926548890582,0,1
0.1585368739434367,0.24188964316220724,0.3079832599047817,55.55438889511134,0,1
-0.05,0.2295611941890383,0.8159121474193489,142.42948989576547,1,0
0.15117256665321277,0.2156860757163646,0.7995740624763997,23.70930974010644,2,1
0.18935712835119062,0.12310958018220286,0.2962993053376237,198.8306509077032,1,0
-0.03909433851620395,0.5160624858560737,0.18367191665084215,44.58968869494279,2,1
0.14767051907019502,0.2623139249573352,0.9325074366259597,40.937360260528614,0,1
0.13047756932027998,0.2309942687514944,0.35162086879251875,82.18231904538374,0,0
-0.05,0.09595128593448145,0.8402580218976351,127.27859463359515,0,0
0.184401724862691,0.340353357371217,0.10350808147341331,102.63091989909567,0,0
0.2209412147462822,0.15694670027434335,0.11787108613666188,49.69342682840409,0,0
0.3149492237715499,0.1620025771710848,0.4959906123919131,60.04705873419016,0,1
0.3096843693662825,0.19459935313145535,0.30290748134480405,36.363521737941355,0,1
-0.05,0.3889033363849212,0.6863650909205696,75.20788496342433,0,0
-0.0488085071847221,0.3240072686151163,0.5807296767327612,212.72855676474083,0,0
0.21270634809755876,0.05696068686177275,0.16586292783291773,89.71066424344177,0,0
0.21248147116419758,0.5068443274386882,0.2382340518683595,179.02606393344033,2,1
0.21270858353508862,0.30439250526781686,0.42984187954965214,288.3921166274614,0,1
0.8,0.2972452247392276,0.2577634543621182,56.23757820409823,1,1
0.22276029192477004,0.1367056096153261,0.7733889951573393,77.53592656736343,1,1
0.3244018152325078,0.44914011712217095,0.453659700220288,511.2988683737073,0,1
0.2917203174287764,0.25181479605739426,0.1794170868161244,285.8521529942839,0,1
0.23725042523504364,0.16951392607312646,0.5116914669313061,23.619588273469397,0,1
0.06325153596473779,0.08014649270573643,0.17721245390220203,122.6970921833353,1,0
0.25661445968878815,0.23253705235538352,0.20959670960684462,90.05746745819867,0,0
-0.019108538616762927,0.4841625365767797,0.3036683572239745,174.36703754122166,0,0
0.07737265078679839,0.1693257626556566,0.8305985494603663,49.601297170103166,0,0
0.032634561390761374,0.07477892700140167,0.8859206524830261,45.984910145986454,2,1
0.13473734508953805,0.18524232349219433,0.8023190699322587,52.41241169907055,0,1
0.5366385420012316,0.16796351370450527,0.3839656348051701,56.96614608416471,1,1
-0.05,0.2763354949660545,0.3315794749425069,172.82151097773385,0,1
0.2435268342674124,0.13097855154707988,0.5667823371717033,34.989186670447374,2,1
-0.05,0.1542500262093677,0.7135751864531454,54.70247088787746,1,0
0.03505226415790197,0.08993538353011882,0.9443668699361486,21.515854620920955,0,1
0.31601110745412586,0.3465590425511273,0.2118351050970873,201.4808336962363,2,1
0.1315704034371833,0.16499025374641893,0.14189819917023377,248.84347380528854,1,0
-0.05,0.1454381844637113,0.6902025056459803,69.29281736578837,0,0
-0.00875466766679428,0.451163889216197,0.8073919159783196,70.92624314560545,0,1
0.24232759480824165,0.5292063498589319,0.8193964628864597,129.35719376671244,1,1
-0.011465993709084604,0.37717719713879494,0.6766940167155865,292.8280585574808,1,0
0.15896254612475547,0.49771530922633084,0.9109134335013089,124.82198447219159,1,1
0.12820293118268647,0.42318456662924475,0.5343540490128988,51.51981268515122,1,1
0.0027119374309529237,0.21733647489695554,0.8767425785857805,24.65406861911809,1,0
0.5059099360785586,0.10549743468741869,0.9226403164427945,36.888468294834226,0,1
0.234105424017242,0.17711581607683305,0.8200838384526415,95.4474238467309,1,1
-0.05,0.15601042342477014,0.3632947787698275,53.28942900767266,0,0
0.15356177665849696,0.3583027272484148,0.266783303494751,105.21166359076958,2,0
0.0008784363416901586,0.2382117203777517,0.5659020552345456,57.838855309170775,1,0
0.2734380002633203,0.04443763713492062,0.4850625378231602,38.608901356047454,1,1
-0.02265373291788611,0.17743415640634938,0.846094590863823,35.106092637954006,0,1
0.09934744053595818,0.08105034586883751,0.18502692040708066,314.1540929769434,0,0
0.2108977102164823,0.23325972978998843,0.3190790521147908,183.3121063568548,0,1
0.27583593495062186,0.4563029734443914,0.7390291028409022,359.39223241231963,1,1
-0.05,0.11099512270858747,0.1807386482307153,138.65110206976917,1,0
0.05978977754862929,0.524107383079782,0.3726497519184452,63.81618701301736,0,0
0.03450984399102788,0.2494485341513156,0.4290820849458856,259.4782120973881,1,0
0.0024007381367318614,0.35765966969172464,0.6292047270782865,87.66700465746648,1,1
0.4377817632505974,0.1411241998676989,0.2344127488614599,107.41216203708338,0,1
0.19289670797297198,0.25621935561558057,0.8315138167972531,86.98541811555094,0,1
-0.05,0.5239791499617252,0.48041090014633314,8.520513632874623,1,0
0.2852151504698597,0.4819498063691885,0.8794684550984729,324.987919164036,1,1
0.501988115462274,0.2639644320402215,0.49768942658884185,133.3267866042397,1,1
0.30584374689920646,0.22351415888456408,0.3337842200996234,117.19725421804705,1,1
-0.05,0.27642704708167387,0.22055450438452365,85.67654922558697,2,1
0.03283786688407475,0.32112925534140707,0.1031833305045921,102.59018406809548,0,0
0.34804400685359205,0.557406885681536,0.5523338622371102,55.82249092342764,0,1
-0.007380503811380529,0.16218908617481992,0.1910831923878849,147.41673115764436,0,1
0.1998874970663211,0.15480747939205203,0.43296859908650154,31.636810266025133,0,1
0.25943412961728063,0.20960392282734935,0.6008809970515236,104.46527776258999,0,1
-0.046847484884054935,0.10686653718771086,0.33433301236729523,141.0703604865731,0,0
0.10928543590887599,0.36441921405229005,0.24894064851119796,76.78925280615978,2,0
-0.05,0.06985421523280302,0.7585133792179404,121.10939571636351,2,0
-0.05,0.5752524381494896,0.9047724964393774,40.72867892563924,0,1
0.07453773274923114,0.28165155884564697,0.1853743551826711,41.568330167415425,1,0
-0.05,0.37944115369394515,0.2322517757272567,108.78502605955306,1,1
0.4138340347076943,0.045659631002925305,0.9160107586648109,154.9092906034505,1,1
-0.05,0.3907392159198113,0.13211658854040934,20.08769574430054,1,0
0.040791992394542925,0.32590294062100394,0.9309874860679014,136.6764574153299,0,1
0.14353330391149643,0.3450841502829877,0.10394781062224046,58.29048075700396,1,0
0.3794291920319008,0.23701367390107056,0.8426183573036315,77.15027398674557,1,1
-0.05,0.4243518655493258,0.36122640383958704,30.826837597678335,1,1
0.32936947538789274,0.12881200099088816,0.897800529450702,45.54524410608922,2,1
0.12184195098352567,0.3299114686361586,0.36940349534024763,194.9806378241279,2,1
-0.05,0.06675553056618239,0.6561603733039476,92.41512901600707,1,0
0.20317862536738873,0.10571078303232644,0.16802768430104614,66.272649032654,1,0
0.1558307452032246,0.5357995621053333,0.3059803397356782,82.00738612436683,2,1
0.01196096211141695,0.15957134377575063,0.7576274445073631,133.13577334592077,0,0
0.1325643752982034,0.12287989871766325,0.5493829756269968,128.04677116842043,0,0
0.05064355256488316,0.30995644773932673,0.888773702518988,84.77311052795355,0,1
0.14043312214522463,0.5006741240171694,0.4644386970901512,215.80328793082148,2,1
0.2391835214137884,0.19253338124350866,0.8393405109418346,195.6583663428773,1,1
0.40548302690616334,0.6798139772747849,0.48161212185650193,125.29834121468743,0,1
-0.05,0.16580692395614124,0.9323610368966875,94.03710386238475,2,0
0.5039460074381279,0.44532573170634104,0.9158592241890452,152.3007030480473,1,1
-0.05,0.28710346659034747,0.37976619972266823,115.74782906829385,2,0
0.092678682893595,0.20515210248463084,0.8530351198542827,210.32207734576411,0,1
0.22589709716722378,0.3569482999794101,0.8204696680833018,184.8693023067972,1,1
0.17057853619230587,0.08720531597496316,0.2790783377284284,39.86093927534192,1,0
0.007914086432293119,0.23791157291652001,0.6306468406657793,37.759211659833156,1,0
0.08253799493569046,0.2125906368597829,0.16177996825134264,51.36722712211544,1,0
0.03125983176141009,0.3380474712276761,0.8112041124959424,196.5488403949137,1,1
0.013914343750041927,0.29052756084271986,0.24836400097797207,25.506996895431595,0,0
0.2729283774637844,0.3479181328972756,0.16019249617789982,123.44625896556862,1,0
0.1842627874737085,0.42219960770511694,0.4401862312079895,120.30551586866649,0,1
-0.004723727146917753,0.24249642318363557,0.590383817809697,228.17627060652435,0,0
0.28192797757798516,0.3024763373927353,0.8266794147758053,103.98752630063657,0,1
0.17531391375778968,0.5685546252018754,0.928106146693476,30.735934886058253,0,1
0.26631518139101285,0.29393240112032726,0.4735686356843841,41.78410614601494,0,1
0.2333331915462502,0.23718069472344744,0.1513798845374797,34.96695884052836,1,0
-0.02921910196597302,0.4348483136027772,0.7367482421719901,58.536168428904844,1,1
0.019167412764545477,0.24766475341982122,0.5803972677903468,77.76401142372416,0,0
0.2545128489221871,0.5915252921662858,0.4807076431177937,35.43311302171803,1,1
0.22986664777802368,0.49414273786873564,0.3628785469733612,291.9345380929094,0,1
0.11623771308645334,0.19275092244199293,0.5270387486670053,31.179938850106385,0,0
0.14111892899558076,0.21570858057122805,0.3878776637884763,264.2465949861871,1,0
0.3499796812419165,0.4548274324248505,0.7434600875852562,232.3234136224933,1,1
0.013517150009550616,0.43203347294911104,0.5623096420187449,184.6832212374179,1,1
0.21847752861060682,0.4727380263938699,0.8453206080309952,51.67565154497408,0,1
0.08360532256189906,0.2538973946761992,0.5620123274520258,118.38721122829557,1,0
0.08081738341910034,0.28572136176326274,0.30252305133894053,32.398207369296856,1,1
0.3177798333576942,0.2317922806044498,0.8234280998973228,186.55491162018387,2,1
0.26857494281784533,0.23320414628000993,0.5736361881905373,84.84382171019479,0,1
0.2664317344801149,0.16973032592208812,0.27581488242202706,64.88028667443767,1,0
0.35498618528777925,0.49151217411248727,0.6299816384627888,33.81836921201715,1,1
0.12378069149389663,0.33195877515080124,0.40405925020106337,12.403703595803346,2,1
0.24275153483309347,0.34270313402458813,0.8177447704482559,39.21923496657886,0,1
0.06415198381317791,0.47320746037150585,0.4853047778495614,219.2556841821202,1,1
0.17834994344791957,0.057826174727944005,0.7174751543913042,65.21785344026814,0,1
0.09657425021381677,0.3342823374545915,0.1812057764908016,78.61298696179225,1,0
0.13745927369868927,0.5055663733930453,0.43662069435699424,152.08559489047852,0,1
0.22712826457864443,0.10926771693672341,0.9357552210015389,381.66188638754795,0,1
-0.02727972298202505,0.47637186210417104,0.787191246055576,259.8238038936954,1,1
0.4966297096233828,0.3351520189164386,0.23594968201188934,41.35246351937033,0,1
-0.05,0.31131126560378347,0.33609944205566683,19.0286082260413,0,0
-0.05,0.31565145210422435,0.3803434375279069,594.4825761435648,0,0
0.3284599572300122,0.13425930596426694,0.6528107264211288,552.9089216573537,0,0
0.2624992849133284,0.04261251654027319,0.7434455455662072,104.66480151316227,2,1
0.2323415670693879,0.44024925150934274,0.7370976174867233,32.57709400535853,1,1
0.23310219166757037,0.1195934956640864,0.5333929478604423,194.52899512002995,1,1
0.11779558088755536,0.2000779313230957,0.7891974571624285,82.56724491300571,0,1
-0.041505786867449684,0.7007817975708072,0.47151637034385385,82.23780420551235,2,1
0.13364482047487072,0.2817555447671213,0.20529848050122762,184.1161989803509,0,0
-0.0018891080721801096,0.34926511547555156,0.5797755654057413,117.62478822732842,1,0
0.2955215520151952,0.18348662812958907,0.9094561769109406,34.86027996513666,0,1
0.09352967132961504,0.5023166737897836,0.7740446036836346,69.42218270329776,1,0
-0.028589495422652073,0.06245007841002178,0.591895550538406,152.76829212519087,1,0
0.06215054850246118,0.4354437700393007,0.6497848112967324,135.39572378969396,0,1
0.19432766176961236,0.0920630148030118,0.8909777229802367,111.0092198402498,0,1
0.018529580495284553,0.6257518883853295,0.46409137526971644,189.94572312389283,1,1
-0.02799967120195765,0.37700811694720254,0.3816850181012418,67.39874582087131,0,0
0.1638636980685442,0.1271719790497805,0.9306553302503816,103.8487818313929,0,1
0.1640939827995701,0.27435287356315835,0.8339266634837834,6.046845431989204,0,1
0.028750228433196648,0.38256661568693123,0.374587046925812,62.82039895948074,1,0
0.03521310498870189,0.17843961982715925,0.4942135077567844,165.8563955426872,1,0
0.16176898872437454,0.2162905367743838,0.45281640965662917,65.87008718912591,0,1
-0.05,0.5209740341645329,0.22673132687071884,61.99278991730429,0,0
-0.05,0.279074004926693,0.9141464252412702,39.12797321075357,1,0
-0.009319959825438484,0.48498879957497276,0.443665566536795,200.87698668881217,1,0
0.0815795126918675,0.3481128642195799,0.8440297202422218,139.5985242269847,0,1
0.17596336180764083,0.37769730827879666,0.2609527935285653,174.22223174944875,1,1
0.38556411905091936,0.45526763848906865,0.5656901890416368,22.624396844719016,0,1
0.27437873217636344,0.564636774420852,0.12036717735562935,79.17336687117219,0,1
0.09121106460658311,0.13525495524082082,0.7495874112659623,71.94566589611671,2,1
0.116577082577516,0.41890629703440113,0.5937768135093366,71.91915455356579,2,1
-0.05,0.6277239733678208,0.6317511459492897,54.99146355115584,0,1
0.11666763552136981,0.42330626189328024,0.14396275017145543,68.2458470122292,0,0
0.0680414449943751,0.3242865327317485,0.2793825806773231,177.6323253612956,0,0
0.1780893408608561,0.5237323534287259,0.16318124150054314,19.486441524998067,0,1
-0.028901569839418134,0.6843643932117193,0.34557716843324005,373.0960206102161,0,1
0.21348237256341102,0.35926527588984386,0.6333231565298283,132.56497465958458,0,1
0.395893004340464,0.3939614324212918,0.581258086669769,87.01969596825344,2,1
